product_id,product_link,kegunaan,nama,,rating,harga,berat,tempat,image_src
1653554428-42,https://www.tokopedia.com/furnibuy/baru-fungisida-remazole-p-490-ec-100ml-pg-jaktim-yp?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Baru Fungisida â€“ Remazole P 490 EC 100ml PG JAKTIM yp,,,186900,800 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/3/31/1dced2f7-6631-4bd3-aee4-1da60b4f54a9.jpg
1653555729-76,https://www.tokopedia.com/shopesti/promo-fungisida-remazole-p-490-ec-400-ml-berkualitas?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Promo FUNGISIDA REMAZOLE-P 490 EC - 400 ML Berkualitas,,,346200,980 Gram,Kota Tangerang Selatan,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/4/4/c47f5891-5067-46e7-a1be-0c665509c3b2.jpg
1653554407-41,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_17HAep6AHNbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_yDUSz2Q31i6sJfo_HOo_epHAJDUMoFyaUE6AnFbm-xgVYpyfYagZUEHpnhbsJh6_HDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkgchguV17_1ztQJh1__zozOV7_jzC8JYAHAzg8j7a_Vzcqu2kZM26z71O3M2uP7NAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjjp_7H78jY1e9x6zVuR_jzuo1Okz_V-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8jVd_c2V8JY1Z_uo8j17_7zC8JYJz3BM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiHuC0g1NpgRVbP1z9_Iuw1IKOqRxRq9uey7Nb8S2R13Ofy_jRH_ubgdupjf9fW_61DRq1u6P1WHqu--gsJ789BDZAgc6JOG17oBgfxw81-DZSVjQsz_ypBbqfzvZ7og8SCM3cOSzjuJ_Vyd_fxzZJ77ZBoxqj-NqMNXySzXZ3jibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pjdomFhos17bAJfo_PPbm-X9foxQMz2gcV7guYxgIHi6sJFomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJR6_1Rbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-2QSoBqRz2rfBjyZn7HAnKg3Hibm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUSCaq3oB9f-2gmUE6AnFbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXHsHRopHOHsUfop1FHp6AeDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEoAbsn76Ajh6_rh6_KaH_U7bm-hP3ua8uYag3hay3N09RosQR-BUstFbs1RHAjf6Ae76_Jho_rOHp-Y?ob=23&keywords=remazole-p+490+ec&is_search=1&page=1&management_type=1&t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fdewisriagro%2Finsektisida-kanon-400-ec-400-ml-pembasmi-kutu-daun-dan-lalat-buah%3Fsrc%3Dtopads&src=search,Brown Spot,Insektisida Kanon 400 EC 400 ml Pembasmi Kutu Daun dan Lalat Buah,,,100000,750 Gram,Kab. Tangerang,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/10/8/0f501911-f250-4e85-a4d2-a2a77ee2282c.jpg
1653554868-63,https://www.tokopedia.com/tstore-212/fungisida-remazole-p-490-ec?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,fungisida remazole P 490 EC,,,215000,750 Gram,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/20/d21b47c0-0030-4614-893a-5e30c0d22052.jpg
1653555496-65,https://www.tokopedia.com/sohibu/fungisida-remazole-p-490-ec-250-ml?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Fungisida REMAZOLE - P 490 EC - 250 ml,,,196000,370 Gram,Kota Bekasi,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/7cbc7f6e-1af6-4bdb-9796-a0334b2afa6d.jpg
1653554826-61,https://www.tokopedia.com/nanikol/dijual-remazole-p-490-ec-250ml-fungisida-pembasmi-jamur-berkualitas?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Dijual REMAZOLE-P 490 EC 250ml fungisida pembasmi jamur Berkualitas,,,227500,2.000 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/4/1/dade7596-3f35-4f93-bc5e-e74f679a01d6.jpg
1653554701-55,https://www.tokopedia.com/larasati-store-3/jual-fungisida-remazole-p-490-ec-250-ml-diskon?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Jual FUNGISIDA REMAZOLE-P 490 EC - 250 ML Diskon,,,228000,980 Gram,Kota Tangerang Selatan,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/4/4/cb5311df-b718-4cb0-8f05-51373bdb99c6.jpg
1653555708-75,https://www.tokopedia.com/butuhjaya/fungisida-remazole-p-490-ec-kemasan-100-ml?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Fungisida Remazole-P 490 EC Kemasan 100 Ml,,,93000,750 Gram,Kab. Tangerang,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/25/61410759-6b83-4f35-bb76-8539db69c2ac.jpg
1653555787-79,https://www.tokopedia.com/intanstored/fungisida-remazole-p-490-ec-250-ml-ori?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Fungisida Remazole p 490 EC...250 ml ORI,,,264000,200 Gram,Kota Depok,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/18/95838110-a5dc-4865-9bc0-1b3db6785b09.jpg
1653554449-43,https://www.tokopedia.com/pandashop88-2/fungisida-remazole-p-490-ec-100ml-pg-jaktim?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,FUNGISIDA REMAZOLE P 490 EC 100ML PG JAKTIM,,,128000,1.000 Gram,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/1/5/ebc906fa-23e6-4ae9-b031-c50988bc2b57.jpg
1653554334-37,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AKRop1dopHDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstaHmFiPcBWgZUEH_yOHp1OoAHFHZFiyRCsUsthHA1Fbm-xgVYpyfYagZUEHpbsjRopKRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-H1B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMzD3uzuoJOJqchHuJ77_1PzPJNJe9xvepn7392oHjh1zMBqqj2k_jPVou2ku9P6e7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QjdFyBo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-o1ONoIP68MoN_jzC81OkqpVoqMDaZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_92s8jhkqpo68Mr7_92gHjOJz_C6qMP2gBJYvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsVeqfu6rfPhZRuJu7hO9OCdo3WdPfBO1co6ZR2EPOVWPMJNopJOZfPR8VrNoBY01pBbofBV_Sub_cBZZ3yhoIBNQJKfzsxoZBoAg3Pt9RBmQJ2hgcd71fHNZfWj_7WA392FgBxWg7gVzJh36JYt11xooJ2_y32m832XQM-7QjB2UiFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDN6AeDHpyNoaFpopKp9ZFiQBYsy3Njq3zxPcuwy3zpUsthHAeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstho_JOoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiUB7DUMVDPcuaQMV7guY0g9BRQR-jUstirmnOHAnibm-FrMBsguYiq3ei6sJFo_nDUMP5y3hwq3ei6sUDUMDaqOYjq9o7y3NsguYpyfYagZUEHmdao_j7oseaHAepH_JpopndoZFigMBXy3hwrMuDrMVXqOYxgIosQR-BUst7o_yX6_1dHpKaopeRHpjRomFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdaHsJd6Ayho_rN6AjOHAJNo97?r=https%3A%2F%2Fwww.tokopedia.com%2Fgkk-kenarimas%2Fpaloma-plp-506-p-500-50mm-long-gembok-paloma%3Fsrc%3Dtopads&src=search&ob=23&management_type=2&dv=desktop&is_search=1&keywords=remazole-p+490+ec&t=desktop&page=1,Brown Spot,PALOMA PLP 506 P-500 50MM LONG GEMBOK PALOMA,1,5,96000,1 Kilogram,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/9/19/360a044a-3d34-43c0-a2cc-983d53f6386a.jpg
1653556191-99,https://www.tokopedia.com/nitromark/new-fungisida-remazole-p-490-ec-100ml-pg-jaktim-xx?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,New Fungisida â€“ Remazole P 490 EC 100ml PG JAKTIM xx,,,168900,800 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/3/25/bf638135-76e1-4f86-b46a-18cde61c1a59.jpg
1653554369-39,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_nNHpyaHAJFbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_KDUSz2Q31i6sJfo_HOo_epHAJDUMoFyaUEHpnFbm-xgVYpyfYagZUEHsKObsJpH_JDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1jh_1o-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2Z_oqu71h_7zCoV2_HI2vzJ-0_VzzP7O1gRzvz7OE_MjF8VBW39Bg8B-t_OPgH1OJ13BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZS2jzpC2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BN_BzzP1NEgpC6zcod_32-HjO13926qMo2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_7zuP1O1_9xouJJp_jzgHJNEg6e7tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiHuC0g1NpgRVbP1z9_Iuw1IKOqRxRq9uey7Nb8S2R13Ofy_jRH_ubgdupjf9fW_61DRq1u6P1WHqu--gsJ789BDZAgc6JOG17oBgfxw81-DZSVjQsz_ypBbqfzvZ7og8SCM3cOSzjuJ_Vyd_fxzZJ77ZBoxqj-NqMNXySzXZ3jibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pjdomFhos17bAJfo_PPbm-X9foxQMz2gcV7guYxgIHi6sJFomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJN6Aepbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-2QSoBqRz2rfBjyZn7HAnKg3Hibm-FrMBsguYiq3ei6sHFHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsUpopo_UaosrOHAHRHpK7bm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sefoadOHsndosHdo_UhopHhbm-hP3ua8uYag3hay3N09RosQR-BUstFbsyp6_yf6_Kpo_1fopeRoAzY?is_search=1&t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fsrijayatani%2Fbiocis-insektisida-2-5-ec-400-ml%3Fsrc%3Dtopads&keywords=remazole-p+490+ec&management_type=1&src=search&page=1&ob=23,Brown Spot,"Biocis Insektisida 2,5 ec 400 ml",1,5,90000,600 Gram,Kab. Bandung,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/1/55471408-6f58-410f-a4bf-c2e6f42d6ace.jpg
1653556382-109,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eaopnFHsypbm-xgVY789CBUsthbm-FQRo2PcB5QiUEHaFiPcBWgZUEH_yOHp1OoAHFHZFiyRCsUstdo_nDUMVj9RosQR-BUstpHpeXHpe7HsrDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkgchguV17_1ztQJh1__zozOV7_jzC8JYAHAzg8j7a_Vzcqu2kZM26z71O3M2uP7NAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjj7_OH7o1OJu9B68BJa_OzCo1NEypo6q1BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjOE_jH78jNJ19B6qB1O_OzVH1OE3_Vo81tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiHuC0g1NpgRVbP1z9_Iuw1IKOqRxRq9uey7Nb8S2R13Ofy_jRH_ubgdupjf9fW_61DRq1u6P1WHqu--gsJ789BDZAgc6JOG17oBgfxw81-DZSVjQsz_ypBbqfzvZ7og8SCM3cOSzjuJ_Vyd_fxzZJ77ZBoxqj-NqMNXySzXZ3jibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pjdomFhos17bAJfo_PPbm-X9foxQMz2gcV7guYxgIHi6sJFomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJN6Aepbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-2QSoBqRz2rfBjyZn7HAnKg3Hibm-FrMBsguYiq3ei6sKOHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsUpopo_UaosrOHAHRHpK7bm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6s1domd7oAnN6AyRoAra6_Jfbm-hP3ua8uYag3hay3N09RosQR-BUstFbsr76AnaH_17Hpnao_jRHAuY?ob=23&is_search=1&keywords=remazole-p+490+ec&t=desktop&src=search&management_type=1&page=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fdanditani%2Finsektisida-fostin-610-ec-400-ml%3Fsrc%3Dtopads,Brown Spot,Insektisida Fostin 610 EC 400 ml,5,5,75000,600 Gram,Kab. Bogor,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/3/06e9913b-5626-4ce6-8a72-9197fed04f79.jpg
1653554888-64,https://www.tokopedia.com/albertstoremall/terlaris-fungisida-remazole-p-490-ec-400-ml-best-seller?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,[TERLARIS] FUNGISIDA REMAZOLE-P 490 EC - 400 ML BEST SELLER,,,376500,600 Gram,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/16/4eb78f8f-5625-4a49-8a37-a2326904d155.jpg
1653554784-59,https://www.tokopedia.com/kasturistore-1/dijual-remazole-p-490-ec-250ml-fungisida-pembasmi-jamur-murah?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Dijual REMAZOLE-P 490 EC 250ml fungisida pembasmi jamur Murah,,,227500,980 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/3/19/708651af-4f89-4640-be62-af67c0a57d52.jpg
1653555878-83,https://www.tokopedia.com/maknasho/sale-fungisida-remazole-p-490-ec-100ml-pg-jaktim-oo?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,SALE Fungisida â€“ Remazole P 490 EC 100ml PG JAKTIM oo,,,181100,800 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/3/17/07c4fe15-4ba1-4469-926c-af334f3af85e.jpg
1653556363-108,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_KdoAe7HsnDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthos1po_17Hpnhbm-srcHi6sJFo_nDUMVj9RosQR-BUstpHpHXopJhHAyDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1Bd_uH78JO1z9xouJud_uzV8JO1z9xo17BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-HO29z_VvzJJ73BHF8jYJeMWHuVVR_uzSPJYI_926q_Cd33Og8uBE1MxvuOjh_1zzq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBG8MzIHcBHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9BvzJOO_92zoJNE3_-6qMPd_1z-P7O_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk_92o8_ep_uzVP7NkypzvzJON_920H1BXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUh1cWB_SoSr1WOzVPHPuYe8Au08IP2PuCs_jWE8SPzQ9gx6_rho1WSPRx96_gwqOHNZpP2z1NOZ7h21jBMH_zN83hUojyd_12_efuSqVYNeMhGr3zXoVos61W0gJYbeOBErcgyQ3Pcz1zHusxvqVVU__zG1fVkeSBkQMNiPcN-qZUDUMVDgaUEUMVDPVY0g9BRQR-j9fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Q6_K7bAJfo_eDH_yOoO7DUMNwyfVXgcBjy9zB9fVjraUEH_n7bm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEH_jdoAHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUi-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMBXrfu0PcBpq3zxUAeFHmCByaUDUSCaq3oB9f-2gmUEH_nOHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsUpopo_UaosrOHAHRHpK7bm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6s1f6mdOosUNosKhosj7HAHDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXopnpop1dHsHNopefHAjp6I7?r=https%3A%2F%2Fwww.tokopedia.com%2Flapaktani%2Finsektisida-kloirifos-topban-400-ec-400-ml-obat-pengendali-hama-400ml%3Fsrc%3Dtopads&is_search=1&ob=23&src=search&keywords=remazole-p+490+ec&dv=desktop&t=desktop&page=1&management_type=2,Brown Spot,Insektisida kloirifos TOPBAN 400 EC @ 400 ml Obat Pengendali Hama - 400ml,3,4.7,60000,1.000 Gram,Kab. Tangerang,https://images.tokopedia.net/img/cache/100-square/product-1/2018/4/27/22755145/22755145_7a75b98f-3105-4de0-8b28-cdfb88a6fbfd_2048_2048.jpg
1653556210-100,https://www.tokopedia.com/archive-deep--1630710225/bisa-4-4-fungisida-remazole-p-490-ec?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,BISA 4.4 fungisida remazole P 490 EC,,,353100,453 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/16/dafa56fe-ee1f-4d10-b309-750a2f77a797.jpg
1653556092-94,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_JOHsJpH_URbm-xgVY789CBUsthbm-FQRo2PcB5QiUE6mFiPcBWgZUEH_yOHp1OoAHFHZFiyRCsUstdo_nDUMVj9RosQR-BUstpHAyXH_Jp6_KDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkgchguV17_1ztQJh1__zozOV7_jzC8JYAHAzg8j7a_Vzcqu2kZM26z71O3M2uP7NAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjj7_1H78jNEypVozVVR_1z-H7N1u_z-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8jJa_c2V8JOEqp-vzJ17_BzCH7OEgfBM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiHuC0g1NpgRVbP1z9_Iuw1IKOqRxRq9uey7Nb8S2R13Ofy_jRH_ubgdupjf9fW_61DRq1u6P1WHqu--gsJ789BDZAgc6JOG17oBgfxw81-DZSVjQsz_ypBbqfzvZ7og8SCM3cOSzjuJ_Vyd_fxzZJ77ZBoxqj-NqMNXySzXZ3jibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pjdomFhos17bAJfo_PPbm-X9foxQMz2gcV7guYxgIHi6sJFomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sH7o_1Fbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-2QSoBqRz2rfBjyZn7HAnKg3Hibm-FrMBsguYiq3ei6sKOHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsUpopo_UaosrOHAHRHpK7bm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6s1hoadhHsnd6AUR6AyfoAHObm-hP3ua8uYag3hay3N09RosQR-BUstFbsyd6_HF6AUdo_rhHpJNo_xY?page=1&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fmahakamagro%2Fyapen-425-ec-400-ml-insektisida-pestisida-pembasmi-hama-tanaman-cabai%3Fsrc%3Dtopads&src=search&keywords=remazole-p+490+ec&is_search=1&management_type=2&t=desktop,Brown Spot,Yapen 425 EC 400 ml Insektisida Pestisida Pembasmi Hama Tanaman Cabai,13,4.9,109000,500 Gram,Jakarta Utara,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/18/9ed88c63-7951-47d2-ab67-5944875faad0.jpg
1653556152-97,https://www.tokopedia.com/archive-pusatcelanwst-1630682510/kode-71-fungisida-remazole-p-490-ec-250-ml?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,[Kode 71] Fungisida Remazole-P 490 Ec - 250 Ml,,,470500,450 Gram,Jakarta Timur,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/20/693ee586-4035-4e70-a8e8-5f9190013fa3.jpg
1653554680-54,https://www.tokopedia.com/dirsura/promo-remazole-p-490-ec-250ml-fungisida-pembasmi-jamur-pl?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Promo REMAZOLE-P 490 EC 250ml fungisida pembasmi jamur pl,,,272800,800 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/5/c5c6c860-baec-46c5-83a0-8ff8d68e659c.jpg
1653555771-78,https://www.tokopedia.com/tanibarokah1/fungisida-remazole-p-490-ec-kemasan-250ml?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,fungisida REMAZOLE-P 490 EC kemasan 250ml,,,170000,300 Gram,Kab. Kediri,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/28/5b61b7f8-5764-4d86-bbe4-8e3f01f790d1.jpg
1653554763-58,https://www.tokopedia.com/jasalo/promo-fungisida-remazole-p-490-ec-400ml-ou?extParam=ivf%3Dfalse%26src%3Dsearch,Brown Spot,Promo FUNGISIDA REMAZOLE-P 490 EC 400ML ou,,,421820,800 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/4/4/bb26c1f9-ced8-4a04-8cfe-c774e96f2e9e.jpg
